secs,miles,pickup,dropoff,hour,month,day,wday,company_id
4140,0.9,45,45,12,1,2,Wed,0
4440,0.8,45,45,12,1,8,Tue,0
1320,0.8,8,45,6,1,20,Sun,0
2940,0.8,28,45,18,1,22,Tue,0
3000,0.6,67,45,12,2,1,Fri,0
2100,1.1,56,45,10,2,3,Sun,0
2040,0.7,56,45,20,3,10,Sun,0
1440,0.5,70,45,12,5,16,Thu,0
1680,0.7,56,45,0,5,21,Tue,0
3120,0.9,28,45,18,5,21,Tue,0
3780,0.9,28,45,18,7,15,Mon,0
2100,0.7,8,45,17,7,29,Mon,0
1560,0.7,8,45,20,9,26,Thu,0
1680,0.7,28,45,13,10,13,Sun,0
4740,1.8,76,45,17,10,14,Mon,0
1500,0.6,32,45,15,10,16,Wed,0
5040,1.7,76,45,15,11,19,Tue,0
240,1.0,69,45,10,1,1,Tue,1
660,3.6,41,45,15,1,1,Tue,1
840,4.5,41,45,10,1,2,Wed,1
1080,8.8,33,45,19,1,2,Wed,1
480,2.5,43,45,5,1,4,Fri,1
1740,6.9,38,45,18,1,9,Wed,1
1860,12.7,8,45,12,1,11,Fri,1
2280,12.2,8,45,4,1,14,Mon,1
420,2.1,46,45,15,1,15,Tue,1
1620,8.8,35,45,17,1,15,Tue,1
1260,0.6,32,45,8,1,16,Wed,1
360,1.5,43,45,10,1,18,Fri,1
1500,11.2,28,45,12,1,21,Mon,1
2160,0.7,8,45,3,1,26,Sat,1
1800,6.2,41,45,13,1,26,Sat,1
780,4.0,42,45,10,1,27,Sun,1
1320,0.8,28,45,23,1,29,Tue,1
720,1.9,47,45,11,1,30,Wed,1
1140,7.9,33,45,14,2,1,Fri,1
7680,12.1,32,45,17,2,1,Fri,1
1440,0.8,28,45,23,2,1,Fri,1
960,4.9,41,45,4,2,2,Sat,1
900,4.2,41,45,21,2,2,Sat,1
720,4.0,42,45,10,2,3,Sun,1
1140,1.4,45,45,12,2,3,Sun,1
1260,9.8,32,45,21,2,3,Sun,1
900,4.0,41,45,4,2,4,Mon,1
1200,3.7,47,45,12,2,5,Tue,1
1320,7.6,61,45,14,2,5,Tue,1
1380,6.8,70,45,21,2,5,Tue,1
1260,8.6,33,45,16,2,6,Wed,1
1380,4.8,41,45,16,2,6,Wed,1
3120,0.6,8,45,19,2,6,Wed,1
1200,0.6,32,45,14,2,7,Thu,1
540,2.4,47,45,23,2,7,Thu,1
1140,4.8,41,45,12,2,8,Fri,1
1740,11.2,32,45,19,2,8,Fri,1
2460,8.5,44,45,12,2,9,Sat,1
1380,7.7,61,45,15,2,11,Mon,1
