secs,miles,pickup,dropoff,hour,month,day,wday,company_id
2460,16.6,52,28,11,1,24,Thu,1
1320,2.8,52,52,10,1,30,Wed,1
2760,0.9,52,30,8,2,1,Fri,1
1860,15.1,52,8,12,2,23,Sat,1
2040,14.8,52,38,4,2,27,Wed,1
480,6.5,52,69,4,3,31,Sun,1
1320,14.8,52,31,11,4,26,Fri,1
2460,20.9,52,56,7,4,28,Sun,1
2400,11.1,52,37,22,5,4,Sat,1
2520,9.7,52,37,15,5,5,Sun,1
300,1.3,52,48,21,5,13,Mon,1
720,3.9,52,44,8,5,23,Thu,1
2520,9.3,52,68,20,6,14,Fri,1
2040,17.0,52,33,14,7,1,Mon,1
1200,8.3,52,39,13,7,2,Tue,1
240,1.2,52,46,13,7,3,Wed,1
1920,1.4,52,56,4,7,8,Mon,1
2760,21.2,52,56,7,7,13,Sat,1
2340,18.8,52,28,16,7,21,Sun,1
1920,8.8,52,45,12,7,30,Tue,1
1560,12.2,52,33,20,8,14,Wed,1
2220,13.1,52,41,14,8,23,Fri,1
840,5.5,52,50,15,8,31,Sat,1
1920,1.0,52,28,11,9,3,Tue,1
1140,4.9,52,46,10,9,4,Wed,1
1680,10.6,52,41,19,9,6,Fri,1
2160,15.4,52,32,10,9,7,Sat,1
2580,0.9,52,8,11,9,7,Sat,1
3000,19.2,52,32,11,9,7,Sat,1
2460,15.3,52,8,12,9,7,Sat,1
1560,9.1,52,41,18,9,20,Fri,1
1860,7.6,52,69,17,9,23,Mon,1
3240,22.0,52,77,17,9,23,Mon,1
1800,11.3,52,40,18,10,8,Tue,1
1380,14.2,52,8,12,10,12,Sat,1
2100,12.7,52,53,15,10,13,Sun,1
1680,9.8,52,41,19,10,18,Fri,1
1560,12.5,52,40,21,10,19,Sat,1
2640,9.4,52,40,16,10,25,Fri,1
2160,9.6,52,40,21,10,25,Fri,1
1500,11.1,52,40,23,10,28,Mon,1
1380,9.2,52,41,19,11,8,Fri,1
1140,11.8,52,40,0,11,9,Sat,1
1680,7.1,52,73,16,11,14,Thu,1
2160,9.9,52,40,10,11,15,Fri,1
1740,9.2,52,41,19,11,15,Fri,1
180,2.8,52,45,0,11,24,Sun,1
360,1.3,52,46,10,12,3,Tue,1
1320,11.0,52,69,23,12,4,Wed,1
2040,0.7,52,70,13,12,5,Thu,1
1320,11.7,52,37,21,12,6,Fri,1
1560,9.2,52,41,19,12,13,Fri,1
1620,10.3,52,69,22,12,14,Sat,1
1560,11.1,52,40,22,12,15,Sun,1
1800,9.7,52,69,22,12,16,Mon,1
