secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1800,0.8,37,25,11,6,6,Thu,0
2580,0.8,37,5,9,6,7,Fri,0
1920,0.5,37,28,11,7,24,Wed,0
2460,0.6,37,28,11,8,14,Wed,0
2280,1.2,37,4,14,9,12,Thu,0
1980,6.3,37,44,16,1,3,Thu,1
1440,14.2,37,25,11,1,4,Fri,1
2700,18.1,37,3,17,1,4,Fri,1
1800,16.3,37,2,15,1,5,Sat,1
480,4.4,37,68,10,1,6,Sun,1
780,6.5,37,28,12,1,6,Sun,1
240,1.6,37,61,2,1,7,Mon,1
1260,0.5,37,29,13,1,7,Mon,1
2160,9.5,37,69,17,1,8,Tue,1
8040,50.7,37,3,15,1,12,Sat,1
840,10.6,37,50,20,1,12,Sat,1
540,4.4,37,68,11,1,13,Sun,1
1020,6.5,37,28,13,1,13,Sun,1
840,6.4,37,28,14,1,14,Mon,1
840,10.2,37,50,21,1,15,Tue,1
480,3.9,37,67,20,1,17,Thu,1
3180,19.8,37,3,13,1,18,Fri,1
4320,7.3,37,8,16,1,18,Fri,1
720,10.2,37,50,22,1,18,Fri,1
420,1.9,37,39,17,1,19,Sat,1
600,10.2,37,50,22,1,19,Sat,1
720,6.5,37,28,14,1,20,Sun,1
960,6.4,37,28,14,1,21,Mon,1
720,10.2,37,50,22,1,22,Tue,1
720,2.8,37,35,17,1,23,Wed,1
960,2.2,37,61,11,1,25,Fri,1
720,3.0,37,40,16,1,25,Fri,1
900,3.6,37,61,8,1,26,Sat,1
1020,0.6,37,24,12,1,30,Wed,1
360,2.3,37,34,16,2,1,Fri,1
1560,5.6,37,32,17,2,1,Fri,1
720,9.5,37,26,0,2,2,Sat,1
1200,4.3,37,61,9,2,2,Sat,1
1140,6.8,37,69,10,2,3,Sun,1
600,2.7,37,41,14,2,3,Sun,1
1740,10.9,37,56,7,2,4,Mon,1
480,2.1,37,38,11,2,5,Tue,1
900,7.5,37,8,21,2,6,Wed,1
