secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1260,4.7,18,15,12,1,4,Fri,1
1560,10.0,18,76,12,1,4,Fri,1
720,3.2,18,10,0,1,6,Sun,1
840,4.2,18,25,2,1,6,Sun,1
1140,5.6,18,24,20,1,6,Sun,1
300,1.6,18,19,2,1,7,Mon,1
1800,14.2,18,8,13,1,7,Mon,1
600,2.1,18,19,14,1,8,Tue,1
720,3.2,18,23,8,1,10,Thu,1
900,4.8,18,16,1,1,13,Sun,1
840,4.0,18,25,2,1,13,Sun,1
780,3.0,18,15,14,1,14,Mon,1
1200,5.9,18,10,12,1,17,Thu,1
780,3.9,18,25,1,1,19,Sat,1
1800,4.3,18,25,2,1,20,Sun,1
2700,11.1,18,8,13,1,21,Mon,1
1500,0.5,18,76,9,1,23,Wed,1
900,5.3,18,15,5,1,24,Thu,1
780,3.1,18,25,17,1,26,Sat,1
2160,11.4,18,77,15,1,27,Sun,1
7800,19.0,18,41,8,1,28,Mon,1
1020,3.4,18,25,18,1,29,Tue,1
780,3.1,18,25,17,1,31,Thu,1
300,0.8,18,19,13,2,1,Fri,1
900,3.9,18,25,22,2,2,Sat,1
2340,12.7,18,56,6,2,4,Mon,1
780,4.3,18,25,12,2,5,Tue,1
600,1.6,18,25,12,2,8,Fri,1
420,1.9,18,19,3,2,10,Sun,1
1320,6.0,18,16,15,2,11,Mon,1
1080,5.3,18,11,17,2,12,Tue,1
2220,3.9,18,18,18,2,12,Tue,1
2400,11.1,18,32,15,2,14,Thu,1
1440,9.7,18,76,6,2,20,Wed,1
2040,4.5,18,18,16,2,22,Fri,1
1380,7.6,18,28,8,2,23,Sat,1
600,2.6,18,15,14,2,28,Thu,1
840,4.1,18,25,2,3,2,Sat,1
240,1.2,18,19,3,3,3,Sun,1
540,2.3,18,19,2,3,6,Wed,1
1380,10.5,18,28,8,3,9,Sat,1
900,4.3,18,15,16,3,10,Sun,1
900,4.8,18,25,13,3,15,Fri,1
6060,29.0,18,32,21,3,15,Fri,1
1200,8.1,18,27,21,3,17,Sun,1
480,1.8,18,25,11,3,18,Mon,1
2520,10.6,18,32,15,3,18,Mon,1
1140,7.3,18,29,10,3,21,Thu,1
3600,21.2,18,4,12,3,26,Tue,1
1320,9.4,18,8,1,3,28,Thu,1
600,2.8,18,15,14,3,28,Thu,1
1620,0.8,18,8,3,3,30,Sat,1
2220,0.6,18,32,13,4,3,Wed,1
1200,4.3,18,25,9,4,4,Thu,1
1200,3.2,18,25,17,4,4,Thu,1
1080,4.3,18,25,11,4,5,Fri,1
1020,5.8,18,24,2,4,15,Mon,1
2460,0.6,18,28,12,4,15,Mon,1
2160,11.0,18,8,13,4,15,Mon,1
1680,9.7,18,8,6,4,19,Fri,1
720,4.3,18,25,8,4,21,Sun,1
1440,6.3,18,14,21,4,22,Mon,1
1860,6.7,18,24,16,4,26,Fri,1
2280,0.5,18,8,17,5,2,Thu,1
600,2.9,18,15,15,5,6,Mon,1
1140,4.5,18,15,17,5,7,Tue,1
1140,9.6,18,76,4,5,8,Wed,1
1980,4.6,18,18,15,5,10,Fri,1
4800,12.1,18,8,13,5,13,Mon,1
3960,12.2,18,8,15,5,15,Wed,1
1980,5.4,18,22,17,5,18,Sat,1
2340,11.3,18,8,15,5,20,Mon,1
240,0.9,18,19,12,5,23,Thu,1
3420,20.6,18,41,17,5,28,Tue,1
1440,5.4,18,25,15,5,29,Wed,1
1620,10.5,18,76,19,5,29,Wed,1
3120,0.6,18,8,18,5,31,Fri,1
3900,10.9,18,77,3,6,1,Sat,1
720,2.9,18,15,14,6,3,Mon,1
1500,7.7,18,28,9,6,9,Sun,1
1020,4.1,18,23,10,6,11,Tue,1
1680,9.3,18,77,22,6,13,Thu,1
900,4.3,18,22,19,6,23,Sun,1
420,1.6,18,18,13,6,26,Wed,1
360,1.6,18,17,13,6,26,Wed,1
300,1.5,18,18,15,6,26,Wed,1
4080,0.7,18,8,19,6,28,Fri,1
3120,12.2,18,56,11,6,29,Sat,1
2460,15.5,18,62,8,6,30,Sun,1
2280,8.8,18,7,17,7,1,Mon,1
2160,5.2,18,18,14,7,3,Wed,1
840,2.2,18,19,22,7,4,Thu,1
660,3.1,18,15,14,7,8,Mon,1
1500,10.2,18,28,9,7,13,Sat,1
2100,7.7,18,28,9,7,14,Sun,1
1380,6.1,18,14,21,7,16,Tue,1
2040,8.6,18,4,6,7,17,Wed,1
1680,12.7,18,32,20,7,21,Sun,1
1860,6.6,18,21,17,7,23,Tue,1
3060,10.3,18,28,11,7,31,Wed,1
1920,7.8,18,28,9,8,1,Thu,1
1860,0.5,18,28,10,8,2,Fri,1
420,1.7,18,17,11,8,2,Fri,1
1800,6.3,18,18,13,8,6,Tue,1
840,3.2,18,25,10,8,8,Thu,1
1560,0.6,18,28,12,8,12,Mon,1
2040,11.4,18,28,13,8,12,Mon,1
2580,0.6,18,56,12,8,17,Sat,1
1680,10.0,18,28,11,8,21,Wed,1
3000,0.5,18,28,19,8,23,Fri,1
1140,10.0,18,76,6,8,24,Sat,1
2160,0.7,18,28,17,8,24,Sat,1
2580,0.6,18,28,9,8,26,Mon,1
720,2.9,18,15,15,8,26,Mon,1
1800,0.6,18,28,6,8,28,Wed,1
1680,7.3,18,24,19,8,31,Sat,1
3060,0.6,18,31,9,9,3,Tue,1
1080,4.5,18,25,15,9,5,Thu,1
1560,10.1,18,28,21,9,6,Fri,1
1980,0.5,18,28,10,9,9,Mon,1
2340,7.3,18,14,15,9,9,Mon,1
2160,8.5,18,28,10,9,10,Tue,1
2640,5.6,18,18,14,9,10,Tue,1
1200,8.1,18,76,21,9,11,Wed,1
3120,0.6,18,28,9,9,12,Thu,1
1740,10.8,18,76,12,9,16,Mon,1
180,1.1,18,17,12,9,17,Tue,1
540,2.1,18,17,20,9,18,Wed,1
1740,8.4,18,8,3,9,22,Sun,1
1140,0.5,18,76,10,9,26,Thu,1
2220,0.6,18,29,20,9,27,Fri,1
900,3.1,18,15,14,9,30,Mon,1
1200,5.0,18,15,21,9,30,Mon,1
2820,0.6,18,23,9,10,1,Tue,1
960,3.4,18,19,12,10,2,Wed,1
1200,4.7,18,15,19,10,9,Wed,1
2280,7.7,18,28,9,10,10,Thu,1
1860,4.3,18,18,13,10,10,Thu,1
2760,0.7,18,76,21,10,10,Thu,1
1380,9.5,18,76,6,10,11,Fri,1
3540,0.7,18,32,12,10,16,Wed,1
2580,0.6,18,18,23,10,16,Wed,1
1140,6.4,18,10,13,10,21,Mon,1
2460,1.3,18,43,23,10,21,Mon,1
660,3.1,18,15,9,10,22,Tue,1
180,1.1,18,19,11,10,24,Thu,1
720,3.0,18,15,12,10,25,Fri,1
480,1.6,18,18,16,11,2,Sat,1
720,3.0,18,15,14,11,4,Mon,1
2340,1.3,18,44,23,11,6,Wed,1
2280,10.9,18,28,7,11,7,Thu,1
1620,4.3,18,18,15,11,7,Thu,1
3660,10.4,18,32,8,11,15,Fri,1
2100,0.6,18,29,18,11,17,Sun,1
2040,0.6,18,29,20,11,20,Wed,1
2220,7.7,18,28,9,11,21,Thu,1
2220,7.8,18,28,9,11,22,Fri,1
2400,0.6,18,29,19,11,22,Fri,1
780,2.5,18,17,17,11,23,Sat,1
300,1.2,18,18,18,11,23,Sat,1
540,2.8,18,15,0,11,27,Wed,1
1020,1.4,18,18,15,11,27,Wed,1
240,1.1,18,17,11,11,29,Fri,1
1980,0.6,18,29,7,12,1,Sun,1
1920,10.9,18,30,11,12,2,Mon,1
2700,1.0,18,38,14,12,4,Wed,1
1740,0.6,18,29,20,12,4,Wed,1
2520,0.5,18,28,9,12,5,Thu,1
1320,9.6,18,76,6,12,7,Sat,1
1380,11.6,18,76,7,12,7,Sat,1
1440,0.6,18,29,8,12,8,Sun,1
1440,7.5,18,76,6,12,9,Mon,1
1740,0.6,18,29,20,12,11,Wed,1
2400,0.5,18,28,9,12,13,Fri,1
2100,11.1,18,8,11,12,16,Mon,1
1440,10.0,18,76,12,12,16,Mon,1
2400,4.6,18,18,15,12,17,Tue,1
1620,9.3,18,76,15,12,19,Thu,1
1620,10.1,18,76,17,12,21,Sat,1
1740,0.6,18,76,18,12,21,Sat,1
1260,6.5,18,16,20,12,21,Sat,1
2760,0.5,18,16,15,12,23,Mon,1
1140,4.3,18,25,16,12,24,Tue,1
2400,23.1,18,43,11,12,27,Fri,1
2040,0.6,18,26,9,12,28,Sat,1
1980,0.9,18,8,0,12,29,Sun,1
1860,12.9,18,8,9,8,4,Sun,2
960,4.1,18,15,19,1,8,Tue,4
300,1.4,18,17,12,1,28,Mon,4
2820,10.8,18,8,18,5,3,Fri,4
1920,6.3,18,22,17,9,21,Sat,4
2760,11.0,18,8,18,1,2,Wed,5
1200,5.0,18,16,11,3,9,Sat,5
2940,11.0,18,8,19,5,10,Fri,5
1980,10.6,18,28,13,9,5,Thu,5
2700,10.6,18,8,19,9,13,Fri,5
480,2.7,18,10,21,1,6,Sun,6
3110,11.3,18,8,16,10,16,Wed,6
2100,12.3,18,8,12,12,12,Thu,6
2460,12.5,18,8,11,12,18,Wed,6
2580,12.5,18,8,11,12,23,Mon,6
4221,15.68,18,8,12,1,17,Thu,10
2630,11.6,18,32,14,3,4,Mon,10
2887,11.21,18,32,15,3,8,Fri,10
2310,10.97,18,28,12,4,5,Fri,10
2395,11.19,18,8,13,4,22,Mon,10
3018,11.18,18,8,15,4,29,Mon,10
2857,11.19,18,8,15,5,1,Wed,10
2961,7.7,18,6,10,6,22,Sat,10
1666,8.48,18,76,22,8,8,Thu,10
1326,4.67,18,23,18,8,13,Tue,10
2863,11.15,18,8,15,9,9,Mon,10
2922,11.59,18,8,15,9,18,Wed,10
2988,11.3,18,8,17,9,20,Fri,10
2876,11.66,18,8,17,10,21,Mon,10
3610,14.01,18,33,8,11,12,Tue,10
1922,9.6,18,3,4,1,1,Tue,11
454,1.5,18,19,9,1,1,Tue,11
2182,11.0,18,8,6,1,2,Wed,11
1665,11.8,18,32,6,1,2,Wed,11
827,3.67,18,19,10,1,2,Wed,11
3047,22.88,18,46,12,1,2,Wed,11
890,4.86,18,25,6,1,3,Thu,11
386,0.9,18,17,13,1,3,Thu,11
1207,11.2,18,28,21,1,3,Thu,11
2832,22.61,18,46,11,1,4,Fri,11
799,0.7,18,18,17,1,5,Sat,11
2241,21.9,18,44,20,1,5,Sat,11
1276,6.6,18,14,9,1,6,Sun,11
617,2.6,18,25,11,1,6,Sun,11
1161,9.61,18,8,4,1,7,Mon,11
808,4.13,18,15,10,1,7,Mon,11
1880,15.1,18,34,12,1,7,Mon,11
148,0.6,18,18,6,1,8,Tue,11
2148,8.2,18,6,9,1,8,Tue,11
1003,4.16,18,15,10,1,8,Tue,11
1037,5.1,18,11,14,1,8,Tue,11
1253,3.67,18,17,10,1,9,Wed,11
2999,11.2,18,8,16,1,9,Wed,11
775,2.94,18,19,2,1,10,Thu,11
1136,4.25,18,15,18,1,10,Thu,11
1243,9.64,18,8,4,1,11,Fri,11
2318,8.21,18,7,15,1,11,Fri,11
1186,4.0,18,15,17,1,11,Fri,11
761,4.9,18,9,22,1,11,Fri,11
528,2.23,18,17,10,1,12,Sat,11
1743,20.8,18,69,21,1,12,Sat,11
2748,23.5,18,46,22,1,12,Sat,11
1384,6.5,18,17,10,1,13,Sun,11
742,2.8,18,25,11,1,13,Sun,11
