secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1260,0.5,39,28,7,5,25,Sat,0
1620,0.5,39,28,9,6,3,Mon,0
4200,1.4,39,76,18,6,12,Wed,0
2040,0.5,39,32,13,6,27,Thu,0
1260,0.8,39,56,9,7,3,Wed,0
2700,0.7,39,66,16,8,4,Sun,0
1500,0.5,39,49,11,8,15,Thu,0
840,0.5,39,8,5,8,17,Sat,0
1440,0.6,39,6,9,10,1,Tue,0
1620,0.7,39,6,22,12,31,Tue,0
1080,9.0,39,73,4,1,1,Tue,1
420,2.8,39,36,5,1,1,Tue,1
540,2.5,39,41,9,1,1,Tue,1
2520,13.3,39,39,12,1,1,Tue,1
300,1.3,39,41,15,1,1,Tue,1
1260,2.6,39,39,15,1,1,Tue,1
480,2.1,39,41,8,1,2,Wed,1
1020,7.2,39,8,8,1,2,Wed,1
1320,7.4,39,8,8,1,2,Wed,1
1380,1.4,39,39,11,1,2,Wed,1
240,1.2,39,38,11,1,2,Wed,1
180,0.7,39,41,11,1,2,Wed,1
1740,13.5,39,56,12,1,2,Wed,1
1140,7.5,39,32,12,1,2,Wed,1
8880,1.0,39,39,13,1,2,Wed,1
960,6.1,39,32,14,1,2,Wed,1
840,6.6,39,32,15,1,2,Wed,1
540,4.9,39,33,17,1,2,Wed,1
300,1.7,39,38,6,1,3,Thu,1
780,6.8,39,8,7,1,3,Thu,1
1140,6.9,39,28,9,1,3,Thu,1
1200,7.5,39,8,10,1,3,Thu,1
720,1.6,39,41,14,1,3,Thu,1
240,0.8,39,39,14,1,3,Thu,1
240,0.8,39,38,16,1,3,Thu,1
840,3.4,39,43,16,1,3,Thu,1
1020,7.0,39,8,7,1,4,Fri,1
1200,7.0,39,28,8,1,4,Fri,1
1200,7.0,39,28,8,1,4,Fri,1
1140,6.9,39,8,9,1,4,Fri,1
240,0.5,39,41,10,1,4,Fri,1
240,1.1,39,39,11,1,4,Fri,1
1800,11.8,39,8,11,1,4,Fri,1
900,6.7,39,32,11,1,4,Fri,1
1020,6.5,39,32,13,1,4,Fri,1
180,0.7,39,39,13,1,4,Fri,1
1020,6.4,39,32,13,1,4,Fri,1
720,1.1,39,41,15,1,4,Fri,1
720,5.0,39,33,17,1,4,Fri,1
720,2.6,39,40,18,1,4,Fri,1
1260,4.5,39,69,18,1,4,Fri,1
780,5.9,39,33,21,1,4,Fri,1
1140,7.0,39,8,22,1,4,Fri,1
840,7.6,39,8,5,1,5,Sat,1
300,1.6,39,41,7,1,5,Sat,1
660,7.2,39,8,7,1,5,Sat,1
1260,7.5,39,8,8,1,5,Sat,1
1680,24.8,39,76,9,1,5,Sat,1
900,6.8,39,8,9,1,5,Sat,1
780,2.7,39,42,10,1,5,Sat,1
1260,12.8,39,56,10,1,5,Sat,1
780,6.2,39,32,11,1,5,Sat,1
420,1.4,39,41,11,1,5,Sat,1
180,0.6,39,38,12,1,5,Sat,1
840,6.1,39,32,12,1,5,Sat,1
