secs,miles,pickup,dropoff,hour,month,day,wday,company_id
840,6.1,33,41,16,1,14,Mon,38
840,1.8,33,28,17,1,23,Wed,38
360,2.1,33,32,15,2,4,Mon,38
3780,22.0,33,76,17,2,4,Mon,38
480,1.5,33,32,17,2,7,Thu,38
360,0.9,33,33,15,2,8,Fri,38
660,2.4,33,8,16,2,8,Fri,38
1500,2.5,33,8,17,2,11,Mon,38
180,0.5,33,32,17,2,14,Thu,38
660,1.8,33,32,17,2,14,Thu,38
420,1.1,33,32,18,2,14,Thu,38
720,1.9,33,32,15,2,15,Fri,38
540,2.0,33,8,17,2,19,Tue,38
240,1.2,33,32,17,2,21,Thu,38
2400,4.4,33,28,17,2,21,Thu,38
660,2.3,33,8,16,2,28,Thu,38
420,1.2,33,32,17,2,28,Thu,38
1020,2.4,33,8,18,2,28,Thu,38
540,1.8,33,32,16,3,1,Fri,38
840,2.5,33,8,17,3,1,Fri,38
360,2.7,33,33,14,3,4,Mon,38
1260,9.8,33,56,14,3,4,Mon,38
840,3.4,33,8,17,3,4,Mon,38
1320,10.8,33,56,14,3,5,Tue,38
480,1.8,33,32,17,3,6,Wed,38
720,2.0,33,8,18,3,6,Wed,38
480,0.7,33,33,18,3,8,Fri,38
360,1.3,33,32,15,3,10,Sun,38
600,2.7,33,28,15,3,10,Sun,38
360,2.2,33,8,15,3,11,Mon,38
360,1.4,33,32,16,3,11,Mon,38
540,1.9,33,28,16,3,11,Mon,38
780,2.7,33,28,17,3,11,Mon,38
600,1.8,33,32,18,3,12,Tue,38
540,2.0,33,28,14,3,14,Thu,38
300,2.5,33,34,16,3,14,Thu,38
300,1.3,33,32,16,3,14,Thu,38
660,1.9,33,32,17,3,18,Mon,38
1200,3.1,33,8,14,3,20,Wed,38
420,1.3,33,32,15,3,20,Wed,38
240,1.2,33,32,16,3,20,Wed,38
540,2.5,33,8,16,3,20,Wed,38
180,1.3,33,32,15,3,21,Thu,38
120,0.5,33,33,15,3,21,Thu,38
840,2.7,33,8,16,3,21,Thu,38
600,2.4,33,8,16,3,21,Thu,38
420,1.3,33,32,16,3,25,Mon,38
660,2.3,33,8,17,3,25,Mon,38
720,2.2,33,8,17,3,25,Mon,38
1200,2.4,33,8,17,3,29,Fri,38
540,5.8,33,41,15,4,2,Tue,38
480,1.7,33,32,16,4,2,Tue,38
660,2.0,33,8,18,4,2,Tue,38
240,0.6,33,33,16,4,8,Mon,38
420,2.1,33,8,17,4,16,Tue,38
3120,20.3,33,76,13,5,2,Thu,38
480,0.8,33,32,17,5,2,Thu,38
1020,2.1,33,8,17,5,2,Thu,38
240,0.7,33,28,19,5,2,Thu,38
720,2.1,33,28,14,5,3,Fri,38
1680,5.9,33,7,16,5,3,Fri,38
780,2.2,33,8,17,5,6,Mon,38
660,1.8,33,8,17,5,6,Mon,38
600,1.5,33,34,17,5,7,Tue,38
660,1.7,33,32,18,5,7,Tue,38
600,2.4,33,8,16,5,13,Mon,38
300,0.9,33,32,16,5,14,Tue,38
600,1.8,33,8,16,5,16,Thu,38
600,1.8,33,8,13,5,20,Mon,38
900,2.8,33,28,15,5,20,Mon,38
1320,2.5,33,32,18,5,20,Mon,38
1920,9.3,33,56,13,5,21,Tue,38
540,2.5,33,33,16,5,21,Tue,38
1200,3.2,33,8,16,5,21,Tue,38
2640,6.9,33,6,18,5,21,Tue,38
840,2.1,33,28,17,5,22,Wed,38
600,2.1,33,32,15,5,29,Wed,38
780,2.2,33,8,16,5,29,Wed,38
900,1.8,33,28,17,5,29,Wed,38
660,2.6,33,32,15,5,30,Thu,38
780,2.9,33,8,16,5,30,Thu,38
420,1.6,33,35,16,5,30,Thu,38
1020,2.7,33,28,17,5,30,Thu,38
1200,2.5,33,32,18,5,30,Thu,38
300,1.4,33,32,20,5,30,Thu,38
180,0.5,33,33,17,6,3,Mon,38
960,2.6,33,8,17,6,3,Mon,38
360,0.8,33,32,17,6,10,Mon,38
840,2.4,33,8,14,6,14,Fri,38
1200,2.9,33,31,17,6,14,Fri,38
180,0.6,33,33,15,6,17,Mon,38
1020,6.2,33,6,15,6,17,Mon,38
420,1.4,33,32,17,6,17,Mon,38
840,2.1,33,8,16,6,19,Wed,38
4080,19.9,33,76,18,6,19,Wed,38
1020,2.4,33,8,17,6,20,Thu,38
720,2.3,33,32,17,6,21,Fri,38
720,2.2,33,8,16,6,24,Mon,38
540,1.2,33,32,16,6,25,Tue,38
2340,5.0,33,8,17,6,25,Tue,38
840,1.9,33,28,16,6,26,Wed,38
1440,1.7,33,28,17,7,12,Fri,38
1140,2.5,33,8,16,8,5,Mon,38
1200,2.9,33,28,16,8,8,Thu,38
600,1.9,33,8,15,8,12,Mon,38
540,2.5,33,32,12,8,14,Wed,38
780,3.1,33,8,13,8,14,Wed,38
840,2.8,33,28,14,8,14,Wed,38
840,3.9,33,8,14,8,14,Wed,38
720,2.8,33,28,15,8,14,Wed,38
540,3.1,33,32,16,8,14,Wed,38
900,3.1,33,28,16,8,14,Wed,38
2580,4.7,33,32,17,8,14,Wed,38
4200,21.4,33,76,16,8,15,Thu,38
480,1.7,33,32,16,8,26,Mon,38
540,1.9,33,28,16,9,9,Mon,38
480,2.2,33,8,17,9,9,Mon,38
900,3.2,33,8,13,9,22,Sun,38
1800,4.4,33,8,19,9,24,Tue,38
540,2.0,33,32,13,9,25,Wed,38
1080,2.8,33,8,18,10,1,Tue,38
1200,2.7,33,8,15,10,11,Fri,38
1560,3.5,33,8,19,10,11,Fri,38
