secs,miles,pickup,dropoff,hour,month,day,wday,company_id
2880,1.9,76,62,12,1,29,Tue,0
1260,0.6,32,62,0,2,22,Fri,0
1620,0.9,7,62,22,3,3,Sun,0
1620,0.6,28,62,19,3,26,Tue,0
3420,1.9,76,62,14,4,27,Sat,0
1920,0.9,6,62,4,7,10,Wed,0
2220,1.9,76,62,22,9,14,Sat,0
1260,0.7,28,62,0,10,25,Fri,0
2640,0.7,56,62,4,11,1,Fri,0
1260,0.6,32,62,22,11,3,Sun,0
2700,1.6,76,62,1,11,9,Sat,0
2220,1.5,76,62,11,11,28,Thu,0
1320,0.7,8,62,1,12,7,Sat,0
3480,2.0,76,62,20,12,11,Wed,0
1740,0.5,56,62,0,1,2,Wed,1
180,0.6,57,62,16,1,2,Wed,1
1020,9.5,32,62,23,1,2,Wed,1
1380,8.4,28,62,20,1,3,Thu,1
3300,34.0,76,62,20,1,3,Thu,1
1800,12.9,8,62,12,1,5,Sat,1
1500,6.9,28,62,12,1,7,Mon,1
3060,0.5,32,62,17,1,7,Mon,1
1320,11.3,32,62,20,1,7,Mon,1
3480,9.5,24,62,17,1,8,Tue,1
1260,0.6,8,62,4,1,12,Sat,1
1440,7.2,41,62,9,1,12,Sat,1
1740,13.1,8,62,14,1,12,Sat,1
660,1.7,56,62,20,1,12,Sat,1
1500,0.7,8,62,13,1,14,Mon,1
1920,0.7,19,62,20,1,15,Tue,1
1740,11.4,39,62,15,1,16,Wed,1
1020,0.6,28,62,2,1,17,Thu,1
600,2.9,58,62,12,1,17,Thu,1
1800,7.9,39,62,18,1,20,Sun,1
3840,0.5,32,62,17,1,22,Tue,1
1500,11.0,32,62,10,1,23,Wed,1
2640,7.3,28,62,16,1,23,Wed,1
1440,0.7,32,62,20,1,23,Wed,1
2760,28.2,76,62,23,1,23,Wed,1
1320,11.4,32,62,20,1,24,Thu,1
1620,9.5,32,62,14,1,25,Fri,1
1200,6.8,41,62,7,1,27,Sun,1
1080,4.8,30,62,13,1,29,Tue,1
2580,11.4,8,62,16,1,29,Tue,1
1440,0.7,8,62,16,1,30,Wed,1
960,8.7,34,62,10,1,31,Thu,1
2580,13.1,8,62,16,2,2,Sat,1
1800,11.6,8,62,17,2,2,Sat,1
7320,0.5,38,62,20,2,2,Sat,1
2340,0.6,48,62,22,2,3,Sun,1
1320,13.8,7,62,2,2,5,Tue,1
2220,12.3,32,62,17,2,6,Wed,1
2700,0.5,32,62,18,2,6,Wed,1
1440,8.7,25,62,1,2,7,Thu,1
1620,10.9,32,62,20,2,7,Thu,1
2580,0.5,32,62,19,2,8,Fri,1
2820,14.0,8,62,13,2,9,Sat,1
1080,10.5,8,62,3,2,10,Sun,1
1500,7.8,42,62,19,2,10,Sun,1
360,1.6,56,62,9,2,11,Mon,1
7680,0.8,32,62,18,2,11,Mon,1
4920,0.7,32,62,18,2,15,Fri,1
2820,16.1,56,62,14,2,16,Sat,1
1920,7.9,33,62,17,2,16,Sat,1
2580,10.0,60,62,18,2,16,Sat,1
1440,0.8,8,62,4,2,17,Sun,1
4140,0.7,32,62,18,2,18,Mon,1
3060,0.5,32,62,18,2,19,Tue,1
1680,12.6,32,62,22,2,20,Wed,1
3060,10.0,32,62,18,2,21,Thu,1
1500,0.8,32,62,22,2,21,Thu,1
2040,10.6,32,62,20,2,22,Fri,1
2340,12.6,32,62,20,2,22,Fri,1
1200,0.6,32,62,22,2,25,Mon,1
1440,10.8,32,62,0,2,27,Wed,1
