secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1500,0.5,56,74,21,2,20,Wed,0
1860,0.5,56,74,19,3,27,Wed,0
1500,0.5,56,74,13,4,17,Wed,0
1080,0.5,56,74,21,5,15,Wed,0
1740,0.5,56,74,11,7,1,Mon,0
2460,2.1,76,74,6,7,3,Wed,0
1620,0.5,56,74,19,8,16,Fri,0
1380,0.5,56,74,1,8,31,Sat,0
2280,1.9,76,74,11,9,4,Wed,0
1620,1.2,8,74,3,10,6,Sun,0
1860,0.5,56,74,20,10,7,Mon,0
960,0.5,56,74,23,11,20,Wed,0
7200,1.1,28,74,11,11,24,Sun,0
1860,1.1,8,74,22,12,22,Sun,0
1560,19.1,32,74,7,1,1,Tue,1
1200,7.7,56,74,13,1,1,Tue,1
1800,20.3,8,74,23,1,1,Tue,1
1260,7.9,56,74,0,1,2,Wed,1
1080,7.8,56,74,1,1,5,Sat,1
2580,19.8,32,74,16,1,11,Fri,1
2040,0.5,56,74,18,1,11,Fri,1
1740,9.5,56,74,14,1,14,Mon,1
1080,7.3,56,74,21,1,14,Mon,1
1560,0.5,56,74,14,1,19,Sat,1
2100,12.1,42,74,12,1,22,Tue,1
1980,18.8,8,74,3,1,26,Sat,1
1380,0.7,48,74,13,1,28,Mon,1
1200,7.2,73,74,8,2,1,Fri,1
1440,8.0,56,74,13,2,2,Sat,1
2580,33.2,76,74,16,2,10,Sun,1
1260,9.8,56,74,2,2,11,Mon,1
3480,31.3,76,74,19,2,12,Tue,1
1380,9.4,56,74,22,2,12,Tue,1
1260,8.2,56,74,23,2,14,Thu,1
1680,20.8,8,74,4,2,16,Sat,1
1380,0.5,56,74,10,2,16,Sat,1
3420,24.0,6,74,20,2,16,Sat,1
1260,0.5,56,74,12,2,17,Sun,1
1440,0.5,56,74,1,2,18,Mon,1
1200,0.5,56,74,1,2,25,Mon,1
2220,1.8,76,74,11,2,26,Tue,1
1620,9.7,56,74,10,2,27,Wed,1
1260,8.4,56,74,23,3,1,Fri,1
2520,15.5,32,74,0,3,3,Sun,1
2040,20.2,8,74,1,3,3,Sun,1
1260,7.3,56,74,15,3,8,Fri,1
1920,8.6,56,74,17,3,15,Fri,1
1500,18.6,32,74,6,3,17,Sun,1
1440,7.3,56,74,12,3,18,Mon,1
1740,0.5,56,74,15,3,20,Wed,1
1260,0.5,56,74,2,3,22,Fri,1
1980,1.3,6,74,5,3,23,Sat,1
1260,0.5,56,74,23,3,23,Sat,1
1680,19.0,8,74,4,3,24,Sun,1
1680,8.7,56,74,16,3,24,Sun,1
1380,8.0,56,74,21,3,25,Mon,1
2100,9.0,56,74,17,3,27,Wed,1
1140,0.5,56,74,0,3,28,Thu,1
1620,8.5,56,74,20,4,1,Mon,1
1320,0.5,56,74,0,4,3,Wed,1
1260,0.5,56,74,1,4,3,Wed,1
2760,10.3,58,74,13,4,14,Sun,1
1800,9.4,56,74,23,4,16,Tue,1
1140,8.8,56,74,23,4,16,Tue,1
1380,0.5,56,74,12,4,20,Sat,1
1200,8.3,56,74,23,4,21,Sun,1
2700,9.9,58,74,15,4,24,Wed,1
1920,20.8,8,74,3,4,28,Sun,1
2280,1.5,6,74,3,4,28,Sun,1
2160,21.3,22,74,10,4,28,Sun,1
3300,2.0,76,74,8,4,29,Mon,1
1200,0.5,56,74,2,4,30,Tue,1
1620,8.8,56,74,19,5,1,Wed,1
1680,0.5,56,74,12,5,5,Sun,1
1380,8.9,56,74,21,5,7,Tue,1
2040,8.0,56,74,15,5,11,Sat,1
2760,9.7,58,74,18,5,13,Mon,1
4200,34.0,76,74,22,5,23,Thu,1
1620,0.5,56,74,14,5,24,Fri,1
2340,13.0,41,74,16,5,28,Tue,1
1800,8.3,56,74,22,5,28,Tue,1
1740,8.1,56,74,14,5,29,Wed,1
1500,8.6,56,74,21,6,4,Tue,1
2400,0.5,56,74,16,6,6,Thu,1
1680,7.5,56,74,20,6,12,Wed,1
960,7.6,56,74,1,6,14,Fri,1
1260,7.4,56,74,21,6,20,Thu,1
