secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1260,10.6,8,15,0,1,1,Tue,1
1260,6.9,3,15,2,1,1,Tue,1
240,1.3,11,15,4,1,1,Tue,1
1080,5.4,24,15,5,1,1,Tue,1
480,1.2,15,15,5,1,1,Tue,1
120,0.6,16,15,6,1,1,Tue,1
540,3.7,5,15,9,1,1,Tue,1
1200,0.7,28,15,12,1,1,Tue,1
720,3.4,10,15,15,1,1,Tue,1
1080,8.9,76,15,11,1,2,Wed,1
480,0.6,15,15,11,1,2,Wed,1
1200,11.2,76,15,11,1,2,Wed,1
900,3.5,5,15,11,1,2,Wed,1
1200,8.8,8,15,12,1,2,Wed,1
1140,8.6,76,15,14,1,2,Wed,1
1140,0.6,76,15,14,1,2,Wed,1
300,1.4,15,15,14,1,2,Wed,1
1320,0.6,8,15,15,1,2,Wed,1
420,1.9,19,15,16,1,2,Wed,1
60,0.5,15,15,17,1,2,Wed,1
1440,8.4,76,15,18,1,2,Wed,1
1500,10.9,76,15,20,1,2,Wed,1
900,9.1,8,15,2,1,3,Thu,1
840,5.7,4,15,6,1,3,Thu,1
900,4.1,22,15,11,1,3,Thu,1
1920,8.5,76,15,16,1,3,Thu,1
1440,0.5,28,15,17,1,3,Thu,1
1080,4.3,22,15,18,1,3,Thu,1
540,1.8,17,15,18,1,3,Thu,1
900,9.0,32,15,20,1,3,Thu,1
720,3.0,25,15,0,1,4,Fri,1
900,3.6,21,15,10,1,4,Fri,1
540,2.2,19,15,11,1,4,Fri,1
1260,4.7,18,15,12,1,4,Fri,1
1260,4.9,24,15,15,1,4,Fri,1
1260,4.4,15,15,16,1,4,Fri,1
480,2.1,15,15,17,1,4,Fri,1
1860,10.1,32,15,18,1,4,Fri,1
1980,0.6,76,15,18,1,4,Fri,1
2520,6.5,6,15,18,1,4,Fri,1
1380,8.8,32,15,20,1,4,Fri,1
1140,11.8,33,15,0,1,5,Sat,1
720,0.6,32,15,2,1,5,Sat,1
780,8.3,8,15,4,1,5,Sat,1
480,3.1,16,15,5,1,5,Sat,1
300,1.3,11,15,6,1,5,Sat,1
420,2.0,11,15,7,1,5,Sat,1
1020,4.0,19,15,10,1,5,Sat,1
2160,7.3,15,15,13,1,5,Sat,1
1500,10.6,76,15,13,1,5,Sat,1
360,0.9,17,15,14,1,5,Sat,1
480,2.4,21,15,2,1,6,Sun,1
1080,0.5,76,15,3,1,6,Sun,1
1020,5.5,6,15,3,1,6,Sun,1
1440,9.5,2,15,10,1,6,Sun,1
900,1.5,15,15,13,1,6,Sun,1
120,0.6,15,15,18,1,6,Sun,1
420,1.0,15,15,20,1,6,Sun,1
360,1.4,16,15,23,1,6,Sun,1
360,2.0,15,15,23,1,6,Sun,1
