secs,miles,pickup,dropoff,hour,month,day,wday,company_id
900,3.2,33,60,19,1,1,Tue,4
1560,19.1,76,60,21,1,2,Wed,4
720,3.4,32,60,12,1,3,Thu,4
840,5.5,32,60,15,1,3,Thu,4
1020,7.3,8,60,14,1,4,Fri,4
600,3.5,28,60,22,1,4,Fri,4
1320,5.9,8,60,3,1,6,Sun,4
660,7.2,8,60,5,1,6,Sun,4
1560,19.9,76,60,6,1,6,Sun,4
600,2.0,35,60,15,1,9,Wed,4
660,5.3,32,60,14,1,10,Thu,4
780,3.9,32,60,2,1,11,Fri,4
600,4.7,28,60,1,1,12,Sat,4
720,5.9,8,60,2,1,12,Sat,4
600,5.9,8,60,4,1,12,Sat,4
780,6.0,28,60,23,1,12,Sat,4
900,5.1,32,60,9,1,14,Mon,4
600,5.3,28,60,15,1,14,Mon,4
660,4.7,28,60,9,1,16,Wed,4
780,5.0,8,60,4,1,17,Thu,4
660,5.7,32,60,11,1,17,Thu,4
840,3.4,28,60,19,1,17,Thu,4
540,2.7,32,60,15,1,18,Fri,4
600,3.0,28,60,15,1,18,Fri,4
1980,21.4,76,60,21,1,18,Fri,4
660,7.0,8,60,3,1,20,Sun,4
1740,5.6,8,60,9,1,21,Mon,4
1080,4.0,28,60,18,1,21,Mon,4
900,4.2,32,60,21,1,23,Wed,4
840,5.8,32,60,21,1,24,Thu,4
780,3.1,32,60,21,1,24,Thu,4
720,3.3,28,60,11,1,25,Fri,4
660,5.4,28,60,12,1,26,Sat,4
1140,3.1,28,60,18,1,28,Mon,4
840,3.4,32,60,13,1,29,Tue,4
840,5.9,8,60,22,1,29,Tue,4
960,6.5,8,60,21,1,30,Wed,4
2280,21.3,76,60,21,1,31,Thu,4
2100,16.3,76,60,23,1,31,Thu,4
900,2.3,33,60,15,2,1,Fri,4
540,2.2,32,60,17,2,1,Fri,4
900,4.6,32,60,7,2,2,Sat,4
1560,11.2,6,60,20,2,2,Sat,4
1080,7.6,8,60,4,2,3,Sun,4
2340,20.7,76,60,16,2,3,Sun,4
720,4.8,32,60,18,2,3,Sun,4
2340,27.1,76,60,21,2,3,Sun,4
840,4.6,32,60,17,2,4,Mon,4
600,4.6,28,60,18,2,4,Mon,4
720,3.6,32,60,20,2,4,Mon,4
1740,21.8,76,60,21,2,5,Tue,4
1800,14.3,56,60,9,2,6,Wed,4
840,3.7,32,60,13,2,6,Wed,4
1020,5.3,32,60,16,2,6,Wed,4
960,6.2,8,60,21,2,6,Wed,4
960,6.6,8,60,9,2,7,Thu,4
840,6.2,8,60,11,2,7,Thu,4
660,2.7,32,60,16,2,8,Fri,4
