secs,miles,pickup,dropoff,hour,month,day,wday,company_id
660,5.3,76,10,20,1,18,Fri,27
1140,7.2,76,10,0,1,19,Sat,27
720,4.1,76,10,0,2,18,Mon,27
1020,5.7,76,10,12,2,23,Sat,27
360,3.2,11,10,14,3,15,Fri,27
840,5.2,76,10,20,3,17,Sun,27
1200,13.5,32,10,20,3,18,Mon,27
593,4.5,76,10,3,4,20,Sat,27
1156,13.0,32,10,21,5,2,Thu,27
798,4.8,76,10,1,5,4,Sat,27
670,5.3,76,10,19,5,26,Sun,27
894,6.4,76,10,19,5,27,Mon,27
1412,6.2,76,10,15,6,24,Mon,27
1122,1.3,10,10,17,7,3,Wed,27
785,6.2,76,10,21,7,16,Tue,27
2643,12.6,32,10,16,9,25,Wed,27
1828,1.6,33,10,11,9,28,Sat,27
928,0.5,76,10,18,10,17,Thu,27
721,4.3,76,10,21,10,22,Tue,27
543,0.5,76,10,19,11,6,Wed,27
2381,1.8,41,10,15,12,10,Tue,27
1322,15.0,32,10,22,12,16,Mon,27
