secs,miles,pickup,dropoff,hour,month,day,wday,company_id
900,5.1,8,21,0,1,1,Tue,17
1320,6.6,1,21,1,1,1,Tue,17
1172,3.8,7,21,1,1,1,Tue,17
840,5.7,28,21,2,1,1,Tue,17
660,2.5,6,21,2,1,1,Tue,17
802,2.8,24,21,2,1,1,Tue,17
820,6.5,8,21,2,1,1,Tue,17
960,11.5,76,21,19,1,1,Tue,17
780,5.7,32,21,11,1,2,Wed,17
1260,5.9,32,21,17,1,2,Wed,17
1680,5.8,8,21,18,1,2,Wed,17
1021,11.6,76,21,20,1,2,Wed,17
660,2.7,76,21,20,1,2,Wed,17
1080,12.0,76,21,21,1,2,Wed,17
420,4.8,8,21,23,1,2,Wed,17
600,3.7,32,21,19,1,3,Thu,17
756,3.1,6,21,6,1,4,Fri,17
660,5.3,32,21,8,1,4,Fri,17
2160,15.0,76,21,13,1,4,Fri,17
1020,3.2,32,21,14,1,4,Fri,17
2460,12.2,76,21,17,1,4,Fri,17
974,5.6,32,21,18,1,4,Fri,17
1020,7.8,32,21,21,1,4,Fri,17
900,7.2,8,21,3,1,5,Sat,17
1020,6.7,28,21,10,1,5,Sat,17
600,6.0,8,21,15,1,5,Sat,17
960,4.8,8,21,15,1,5,Sat,17
1113,3.2,6,21,15,1,5,Sat,17
1315,11.6,76,21,20,1,5,Sat,17
648,2.2,24,21,0,1,6,Sun,17
863,4.2,6,21,3,1,6,Sun,17
660,6.0,32,21,15,1,6,Sun,17
1740,5.8,8,21,16,1,6,Sun,17
1500,4.8,8,21,7,1,7,Mon,17
1080,3.4,14,21,10,1,7,Mon,17
2034,12.3,76,21,17,1,7,Mon,17
900,12.2,76,21,21,1,7,Mon,17
1020,4.4,32,21,6,1,8,Tue,17
1620,5.4,32,21,7,1,8,Tue,17
991,11.5,76,21,11,1,8,Tue,17
1020,3.6,6,21,15,1,8,Tue,17
300,1.0,5,21,20,1,8,Tue,17
1050,12.0,76,21,0,1,9,Wed,17
780,7.7,32,21,7,1,9,Wed,17
1500,5.4,8,21,7,1,9,Wed,17
1080,11.7,76,21,19,1,9,Wed,17
759,5.9,32,21,20,1,9,Wed,17
1193,12.1,76,21,0,1,10,Thu,17
480,5.7,28,21,13,1,10,Thu,17
120,0.7,16,21,14,1,10,Thu,17
288,1.1,22,21,15,1,10,Thu,17
720,2.5,6,21,19,1,10,Thu,17
1140,6.5,32,21,19,1,10,Thu,17
902,6.3,8,21,20,1,10,Thu,17
1020,12.0,76,21,6,1,11,Fri,17
1440,4.7,32,21,8,1,11,Fri,17
660,5.4,32,21,13,1,11,Fri,17
3060,6.5,32,21,18,1,11,Fri,17
1359,6.1,28,21,19,1,11,Fri,17
460,1.8,6,21,0,1,12,Sat,17
900,2.7,6,21,0,1,12,Sat,17
540,5.8,8,21,2,1,12,Sat,17
660,3.0,32,21,2,1,12,Sat,17
780,3.7,6,21,4,1,12,Sat,17
540,2.6,6,21,4,1,12,Sat,17
1080,6.2,28,21,14,1,12,Sat,17
1260,4.7,8,21,19,1,12,Sat,17
780,2.8,6,21,19,1,12,Sat,17
1082,5.9,8,21,20,1,12,Sat,17
1237,12.1,76,21,23,1,12,Sat,17
697,3.6,8,21,0,1,13,Sun,17
840,4.9,8,21,1,1,13,Sun,17
1680,6.8,8,21,4,1,13,Sun,17
1912,19.1,76,21,13,1,13,Sun,17
420,1.1,22,21,22,1,13,Sun,17
180,0.8,21,21,22,1,13,Sun,17
840,6.5,8,21,6,1,14,Mon,17
1740,7.3,32,21,17,1,14,Mon,17
1080,6.4,32,21,17,1,14,Mon,17
629,4.6,7,21,0,1,15,Tue,17
1020,13.0,76,21,11,1,15,Tue,17
2580,8.0,32,21,18,1,15,Tue,17
1020,10.3,76,21,19,1,15,Tue,17
1140,12.0,32,21,19,1,15,Tue,17
460,0.5,8,21,22,1,15,Tue,17
3293,4.2,24,21,10,1,16,Wed,17
2340,12.5,32,21,16,1,16,Wed,17
1200,11.3,76,21,19,1,16,Wed,17
1320,11.9,76,21,21,1,16,Wed,17
3480,28.0,32,21,14,1,17,Thu,17
1018,6.7,8,21,19,1,17,Thu,17
749,5.9,8,21,19,1,17,Thu,17
720,5.8,8,21,20,1,17,Thu,17
820,5.9,28,21,21,1,17,Thu,17
900,5.8,32,21,11,1,18,Fri,17
1413,11.2,76,21,13,1,18,Fri,17
960,6.9,8,21,13,1,18,Fri,17
300,0.9,21,21,19,1,18,Fri,17
1045,5.7,8,21,23,1,18,Fri,17
480,5.4,8,21,2,1,19,Sat,17
757,4.3,8,21,4,1,19,Sat,17
1020,11.6,76,21,12,1,19,Sat,17
780,6.6,32,21,17,1,19,Sat,17
1262,4.6,3,21,18,1,19,Sat,17
900,3.7,6,21,21,1,19,Sat,17
1500,7.0,7,21,0,1,20,Sun,17
1102,6.1,8,21,2,1,20,Sun,17
1860,7.6,6,21,5,1,20,Sun,17
1200,5.0,1,21,16,1,20,Sun,17
1020,3.3,24,21,19,1,21,Mon,17
2182,20.9,21,21,22,1,21,Mon,17
2023,8.2,32,21,11,1,22,Tue,17
1680,6.5,8,21,11,1,22,Tue,17
1240,3.4,6,21,18,1,22,Tue,17
564,2.3,23,21,1,1,23,Wed,17
1260,6.5,8,21,11,1,23,Wed,17
1501,7.3,32,21,12,1,23,Wed,17
1440,4.2,8,21,17,1,23,Wed,17
2760,12.4,76,21,17,1,23,Wed,17
2340,13.1,76,21,18,1,23,Wed,17
884,5.9,32,21,18,1,23,Wed,17
780,5.8,32,21,19,1,23,Wed,17
1020,11.6,8,21,20,1,23,Wed,17
300,1.1,21,21,23,1,23,Wed,17
1320,3.9,32,21,7,1,24,Thu,17
748,4.3,28,21,10,1,24,Thu,17
1980,7.4,8,21,13,1,24,Thu,17
2940,16.0,76,21,13,1,24,Thu,17
1320,5.7,32,21,16,1,24,Thu,17
780,1.8,6,21,18,1,24,Thu,17
540,5.4,32,21,19,1,24,Thu,17
788,6.9,32,21,21,1,24,Thu,17
420,5.1,8,21,3,1,25,Fri,17
1380,5.3,8,21,7,1,25,Fri,17
4437,6.6,8,21,16,1,25,Fri,17
1260,5.2,28,21,19,1,25,Fri,17
2100,12.7,76,21,19,1,25,Fri,17
1279,6.8,8,21,19,1,25,Fri,17
2340,15.4,56,21,19,1,25,Fri,17
1380,12.0,76,21,21,1,25,Fri,17
420,1.0,22,21,1,1,26,Sat,17
840,6.0,8,21,2,1,26,Sat,17
960,3.1,6,21,4,1,26,Sat,17
660,6.7,8,21,7,1,26,Sat,17
