secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1200,17.4,76,8,14,1,1,Tue,40
300,0.8,8,8,14,1,1,Tue,40
540,1.6,8,32,15,1,1,Tue,40
1380,17.4,76,8,17,1,1,Tue,40
1800,19.3,76,8,20,1,1,Tue,40
240,0.9,8,8,20,1,1,Tue,40
2460,18.2,76,32,16,1,2,Wed,40
420,0.8,32,28,17,1,2,Wed,40
600,1.9,32,8,18,1,2,Wed,40
240,0.7,8,8,18,1,2,Wed,40
360,0.6,8,32,18,1,2,Wed,40
480,1.8,8,8,21,1,2,Wed,40
2280,17.2,76,8,13,1,3,Thu,40
480,0.7,8,32,18,1,3,Thu,40
1260,4.7,8,6,19,1,3,Thu,40
1440,7.6,8,4,19,1,3,Thu,40
3420,17.7,76,8,18,1,4,Fri,40
600,1.5,32,8,19,1,4,Fri,40
1560,5.3,8,5,20,1,4,Fri,40
1800,18.0,76,28,13,1,5,Sat,40
2520,14.9,76,24,17,1,5,Sat,40
1680,18.1,76,8,14,1,6,Sun,40
3120,25.9,76,42,17,1,6,Sun,40
780,6.7,32,6,18,1,6,Sun,40
120,0.5,6,6,18,1,6,Sun,40
360,0.9,8,8,19,1,6,Sun,40
600,2.2,33,32,20,1,6,Sun,40
1440,7.5,32,32,20,1,6,Sun,40
540,1.8,32,28,20,1,6,Sun,40
1680,17.2,76,28,11,1,7,Mon,40
1380,13.1,76,22,15,1,7,Mon,40
540,1.4,8,8,17,1,7,Mon,40
540,1.2,8,28,17,1,7,Mon,40
540,1.5,28,32,17,1,7,Mon,40
180,0.6,32,32,18,1,7,Mon,40
480,0.9,32,8,18,1,7,Mon,40
360,0.8,8,32,19,1,7,Mon,40
1620,18.2,76,8,20,1,8,Tue,40
1740,17.9,76,8,12,1,9,Wed,40
360,0.8,8,8,13,1,9,Wed,40
360,0.8,8,32,13,1,9,Wed,40
540,1.6,32,32,14,1,9,Wed,40
480,0.7,8,32,16,1,9,Wed,40
900,2.2,8,33,17,1,9,Wed,40
240,0.8,8,8,18,1,9,Wed,40
780,0.9,32,8,18,1,9,Wed,40
360,0.9,8,32,18,1,9,Wed,40
960,1.5,8,28,18,1,9,Wed,40
480,0.9,8,8,19,1,9,Wed,40
1320,5.2,8,6,19,1,9,Wed,40
2040,24.7,76,41,11,1,10,Thu,40
540,1.8,8,8,12,1,10,Thu,40
420,1.1,8,8,13,1,10,Thu,40
540,1.9,8,28,13,1,10,Thu,40
360,0.8,8,32,14,1,10,Thu,40
420,1.0,8,32,14,1,10,Thu,40
480,1.1,8,28,16,1,10,Thu,40
