secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1740,17.9,76,8,13,1,2,Wed,45
2040,17.3,76,8,13,1,3,Thu,45
420,1.1,8,8,14,1,3,Thu,45
360,1.3,8,32,15,1,3,Thu,45
1260,16.6,76,8,12,1,7,Mon,45
2880,18.0,76,8,17,1,7,Mon,45
540,1.6,8,32,8,1,8,Tue,45
2040,17.6,76,32,11,1,8,Tue,45
480,0.9,8,28,12,1,8,Tue,45
420,0.9,32,8,13,1,8,Tue,45
540,4.2,6,8,16,1,8,Tue,45
480,1.3,8,32,17,1,8,Tue,45
180,0.6,8,32,17,1,8,Tue,45
1320,17.3,76,28,11,1,9,Wed,45
1740,17.5,76,8,15,1,9,Wed,45
360,1.1,8,32,8,1,10,Thu,45
600,1.4,8,32,8,1,10,Thu,45
540,1.4,28,8,9,1,10,Thu,45
420,0.8,28,32,9,1,10,Thu,45
360,0.8,8,32,10,1,10,Thu,45
600,1.1,8,32,10,1,10,Thu,45
420,1.2,8,32,16,1,10,Thu,45
300,1.2,32,8,17,1,10,Thu,45
1560,15.6,76,7,13,1,11,Fri,45
1440,13.2,8,56,9,1,13,Sun,45
1440,12.9,56,8,13,1,13,Sun,45
180,0.5,8,32,14,1,13,Sun,45
1920,18.2,76,32,13,1,14,Mon,45
1980,16.8,76,28,10,1,15,Tue,45
180,0.8,8,8,8,1,16,Wed,45
300,0.8,32,32,8,1,16,Wed,45
1680,17.6,76,8,11,1,16,Wed,45
240,0.6,32,28,15,1,16,Wed,45
240,0.7,32,28,16,1,16,Wed,45
360,1.0,8,28,7,1,17,Thu,45
600,1.0,28,8,8,1,17,Thu,45
420,1.0,8,8,15,1,17,Thu,45
300,0.6,8,8,15,1,17,Thu,45
2280,17.4,8,76,16,1,17,Thu,45
900,2.8,8,33,10,1,20,Sun,45
600,1.8,32,8,10,1,20,Sun,45
1500,16.6,76,8,15,1,20,Sun,45
360,1.5,8,32,8,1,22,Tue,45
3660,19.9,76,32,18,1,22,Tue,45
300,1.0,32,28,19,1,22,Tue,45
300,0.9,8,32,7,1,23,Wed,45
720,1.4,32,32,8,1,23,Wed,45
