secs,miles,pickup,dropoff,hour,month,day,wday,company_id
600,1.5,8,28,1,1,1,Tue,30
193,0.5,8,8,1,1,1,Tue,30
910,2.7,8,7,1,1,1,Tue,30
551,1.3,8,8,2,1,1,Tue,30
431,1.3,8,8,2,1,1,Tue,30
855,4.9,8,6,2,1,1,Tue,30
355,0.9,8,8,8,1,1,Tue,30
1385,18.4,32,76,10,1,1,Tue,30
432,0.7,8,8,10,1,1,Tue,30
435,1.6,32,8,11,1,1,Tue,30
218,1.1,7,7,11,1,1,Tue,30
201,0.6,8,8,11,1,1,Tue,30
430,1.2,8,8,11,1,1,Tue,30
739,2.8,7,8,11,1,1,Tue,30
343,0.7,32,8,12,1,1,Tue,30
1483,13.1,8,56,12,1,1,Tue,30
1982,10.8,76,2,12,1,1,Tue,30
207,0.5,8,32,12,1,1,Tue,30
440,1.5,32,28,13,1,1,Tue,30
1628,6.6,6,8,13,1,1,Tue,30
223,1.1,32,8,13,1,1,Tue,30
408,1.6,8,8,13,1,1,Tue,30
434,1.3,32,8,13,1,1,Tue,30
497,1.1,8,8,13,1,1,Tue,30
479,1.0,8,8,13,1,1,Tue,30
174,0.6,32,32,14,1,1,Tue,30
307,1.0,8,32,14,1,1,Tue,30
1982,0.8,32,8,14,1,1,Tue,30
574,1.6,32,8,14,1,1,Tue,30
462,1.7,8,28,14,1,1,Tue,30
785,1.9,8,28,15,1,1,Tue,30
394,1.1,8,8,15,1,1,Tue,30
577,1.7,8,28,15,1,1,Tue,30
510,1.8,28,8,15,1,1,Tue,30
483,1.6,8,32,15,1,1,Tue,30
923,2.3,8,28,15,1,1,Tue,30
551,1.3,8,32,16,1,1,Tue,30
496,2.9,8,7,16,1,1,Tue,30
568,1.8,32,24,16,1,1,Tue,30
515,2.2,8,28,17,1,1,Tue,30
1471,16.1,76,7,18,1,1,Tue,30
318,0.9,8,8,18,1,1,Tue,30
602,2.4,7,6,19,1,1,Tue,30
488,1.2,8,8,19,1,1,Tue,30
723,4.7,8,22,20,1,1,Tue,30
1323,1.3,2,2,21,1,1,Tue,30
834,11.0,76,22,23,1,1,Tue,30
1167,12.7,76,5,0,1,2,Wed,30
1427,18.1,8,76,5,1,2,Wed,30
282,1.1,8,8,6,1,2,Wed,30
370,1.7,8,8,7,1,2,Wed,30
636,1.6,32,32,7,1,2,Wed,30
243,0.7,32,28,7,1,2,Wed,30
359,0.8,28,32,8,1,2,Wed,30
552,1.9,8,32,8,1,2,Wed,30
539,1.4,32,8,8,1,2,Wed,30
363,0.8,32,8,8,1,2,Wed,30
696,1.6,8,32,8,1,2,Wed,30
539,1.4,32,28,9,1,2,Wed,30
340,1.3,8,8,9,1,2,Wed,30
589,1.8,8,28,10,1,2,Wed,30
2604,11.8,4,76,10,1,2,Wed,30
368,0.9,32,8,10,1,2,Wed,30
177,0.8,8,8,10,1,2,Wed,30
381,0.7,8,8,10,1,2,Wed,30
536,1.5,8,28,10,1,2,Wed,30
674,1.7,28,8,11,1,2,Wed,30
195,0.6,32,32,11,1,2,Wed,30
314,1.3,5,6,11,1,2,Wed,30
294,1.1,32,8,11,1,2,Wed,30
367,1.2,6,7,11,1,2,Wed,30
173,0.6,32,32,11,1,2,Wed,30
680,1.6,28,8,12,1,2,Wed,30
451,1.3,32,8,12,1,2,Wed,30
842,2.0,8,8,13,1,2,Wed,30
637,2.8,8,7,13,1,2,Wed,30
419,0.9,8,32,13,1,2,Wed,30
326,0.7,8,8,13,1,2,Wed,30
2622,1.4,76,76,13,1,2,Wed,30
134,0.5,8,8,13,1,2,Wed,30
407,1.1,8,8,13,1,2,Wed,30
402,1.7,8,32,14,1,2,Wed,30
446,1.0,32,8,14,1,2,Wed,30
390,1.2,8,28,14,1,2,Wed,30
441,1.2,32,8,14,1,2,Wed,30
492,1.5,32,8,14,1,2,Wed,30
320,0.7,8,32,14,1,2,Wed,30
221,0.5,32,32,14,1,2,Wed,30
477,1.0,8,8,15,1,2,Wed,30
141,0.5,8,32,15,1,2,Wed,30
523,1.8,8,32,15,1,2,Wed,30
5594,0.9,76,76,15,1,2,Wed,30
263,0.5,32,32,15,1,2,Wed,30
1189,3.9,32,6,16,1,2,Wed,30
1196,2.2,8,32,16,1,2,Wed,30
496,1.0,32,8,17,1,2,Wed,30
1824,12.2,76,22,17,1,2,Wed,30
1465,4.4,8,22,17,1,2,Wed,30
1101,2.4,8,28,18,1,2,Wed,30
324,0.8,8,8,18,1,2,Wed,30
