secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1459,10.6,1,32,1,1,1,Tue,35
1156,7.0,32,6,2,1,1,Tue,35
547,1.9,1,2,2,1,1,Tue,35
324,1.2,1,2,3,1,1,Tue,35
1261,15.2,76,24,19,1,1,Tue,35
392,0.8,32,8,14,1,2,Wed,35
439,1.1,32,32,15,1,2,Wed,35
515,1.5,8,8,16,1,2,Wed,35
266,0.6,32,32,17,1,2,Wed,35
333,1.1,32,32,17,1,2,Wed,35
664,1.6,32,28,17,1,2,Wed,35
878,1.4,32,8,17,1,2,Wed,35
406,1.2,8,28,18,1,2,Wed,35
533,1.9,32,33,18,1,2,Wed,35
453,1.0,8,32,19,1,2,Wed,35
415,1.3,32,28,19,1,2,Wed,35
371,1.2,32,32,20,1,2,Wed,35
2204,14.4,76,77,21,1,2,Wed,35
334,0.9,32,32,14,1,3,Thu,35
464,1.0,32,8,14,1,3,Thu,35
411,1.2,8,32,14,1,3,Thu,35
395,0.8,8,8,15,1,3,Thu,35
246,1.0,14,16,15,1,3,Thu,35
486,1.2,32,8,15,1,3,Thu,35
213,0.9,8,8,15,1,3,Thu,35
490,1.3,32,8,16,1,3,Thu,35
508,1.3,8,8,16,1,3,Thu,35
640,0.7,32,32,17,1,3,Thu,35
1242,8.2,32,77,18,1,3,Thu,35
3593,16.0,76,7,18,1,3,Thu,35
546,0.7,8,8,18,1,3,Thu,35
312,0.9,32,32,19,1,3,Thu,35
559,1.5,32,8,19,1,3,Thu,35
428,1.1,8,8,20,1,3,Thu,35
410,0.8,32,8,20,1,3,Thu,35
550,1.8,32,28,21,1,3,Thu,35
697,1.8,8,32,21,1,3,Thu,35
1851,15.1,76,6,1,1,4,Fri,35
749,2.3,8,32,12,1,4,Fri,35
486,3.7,8,6,13,1,4,Fri,35
866,1.4,8,32,13,1,4,Fri,35
346,0.9,32,28,14,1,4,Fri,35
400,1.1,32,28,14,1,4,Fri,35
246,0.7,32,8,15,1,4,Fri,35
793,1.3,32,8,15,1,4,Fri,35
533,4.4,32,7,16,1,4,Fri,35
660,3.2,32,35,17,1,4,Fri,35
395,0.5,32,32,18,1,4,Fri,35
802,2.1,32,28,18,1,4,Fri,35
645,1.7,32,8,19,1,4,Fri,35
2657,16.8,76,8,19,1,4,Fri,35
167,0.8,8,8,20,1,4,Fri,35
389,0.8,32,28,20,1,4,Fri,35
639,1.9,8,32,21,1,4,Fri,35
242,0.6,6,6,12,1,7,Mon,35
590,2.0,32,8,14,1,7,Mon,35
302,0.8,32,8,14,1,7,Mon,35
526,1.3,32,28,14,1,7,Mon,35
387,0.7,32,32,14,1,7,Mon,35
231,0.5,8,8,15,1,7,Mon,35
330,1.0,8,8,15,1,7,Mon,35
317,0.5,32,32,16,1,7,Mon,35
269,1.0,32,8,16,1,7,Mon,35
546,1.8,32,8,17,1,7,Mon,35
3061,16.0,76,7,18,1,7,Mon,35
429,0.9,32,28,18,1,7,Mon,35
434,0.6,32,28,19,1,7,Mon,35
564,1.5,32,8,19,1,7,Mon,35
460,1.4,32,8,19,1,7,Mon,35
1486,13.5,32,72,20,1,7,Mon,35
1255,12.1,76,5,22,1,7,Mon,35
425,1.3,77,77,11,1,8,Tue,35
215,0.6,3,3,13,1,8,Tue,35
708,1.4,32,8,14,1,8,Tue,35
256,0.6,8,8,15,1,8,Tue,35
328,0.9,32,8,15,1,8,Tue,35
2466,16.8,76,28,16,1,8,Tue,35
236,0.5,8,8,17,1,8,Tue,35
391,0.9,32,28,17,1,8,Tue,35
586,0.9,32,28,17,1,8,Tue,35
657,1.0,28,32,17,1,8,Tue,35
306,0.7,32,32,18,1,8,Tue,35
