secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1440,8.6,74,56,21,3,19,Tue,1
3060,21.3,74,22,14,4,28,Sun,1
1800,8.9,74,58,11,5,7,Tue,1
3600,1.9,74,76,7,6,25,Tue,1
540,2.9,74,75,15,7,3,Wed,1
1320,0.7,74,37,19,7,6,Sat,1
2400,33.3,74,76,17,7,8,Mon,1
1320,0.7,74,37,19,8,10,Sat,1
840,5.2,74,71,12,9,4,Wed,1
3300,11.2,74,70,14,10,28,Mon,1
1920,18.0,74,32,15,11,3,Sun,1
2220,31.9,74,76,5,11,15,Fri,1
660,1.7,74,75,11,11,19,Tue,1
2160,18.3,74,8,11,12,4,Wed,1
1500,10.4,74,42,13,12,10,Tue,1
720,3.5,74,75,11,12,17,Tue,1
900,5.1,74,70,11,12,19,Thu,1
720,3.4,74,75,11,12,23,Mon,1
1440,0.7,74,37,19,12,28,Sat,1
240,0.9,74,74,21,1,22,Tue,2
600,1.7,74,75,11,9,28,Sat,2
600,1.6,74,75,11,10,3,Thu,2
480,1.7,74,75,11,10,8,Tue,2
1380,8.2,74,56,21,7,26,Fri,3
1860,8.18,74,56,7,5,10,Fri,10
361,0.72,74,74,20,6,21,Fri,10
2003,6.04,74,53,20,6,21,Fri,10
773,1.74,74,75,11,9,12,Thu,10
719,1.8,74,75,10,9,19,Thu,10
1223,10.2,74,69,6,1,2,Wed,11
2341,22.3,74,28,6,1,7,Mon,11
1048,8.9,74,44,6,1,9,Wed,11
404,1.91,74,75,15,1,9,Wed,11
710,3.3,74,75,15,1,9,Wed,11
2748,18.31,74,32,7,1,10,Thu,11
3844,20.8,74,25,9,1,14,Mon,11
1201,9.66,74,69,10,1,15,Tue,11
670,3.2,74,75,14,1,15,Tue,11
725,3.5,74,70,15,1,15,Tue,11
1801,17.0,74,34,6,1,18,Fri,11
216,0.6,74,74,15,1,22,Tue,11
650,2.97,74,75,15,1,23,Wed,11
1438,6.62,74,49,6,1,24,Thu,11
1503,17.73,74,28,6,2,2,Sat,11
666,4.5,74,66,7,2,5,Tue,11
7140,33.39,74,76,7,2,7,Thu,11
2847,21.48,74,8,15,2,7,Thu,11
1199,5.28,74,49,14,2,9,Sat,11
2423,18.82,74,28,6,2,14,Thu,11
357,1.72,74,72,19,2,16,Sat,11
1832,10.61,74,69,8,2,18,Mon,11
2939,15.2,74,28,6,2,20,Wed,11
1904,11.98,74,40,8,2,21,Thu,11
1336,10.84,74,44,16,2,21,Thu,11
87,0.54,74,75,1,2,25,Mon,11
2491,29.53,74,10,9,2,25,Mon,11
1606,7.48,74,64,10,2,27,Wed,11
1306,11.22,74,68,15,2,28,Thu,11
1478,13.6,74,42,6,3,2,Sat,11
1803,16.51,74,32,5,3,3,Sun,11
1733,13.5,74,61,15,3,8,Fri,11
1507,6.93,74,49,9,3,11,Mon,11
782,4.28,74,70,15,3,11,Mon,11
1151,9.31,74,68,15,3,13,Wed,11
2897,19.83,74,28,8,3,14,Thu,11
1133,5.04,74,71,12,3,19,Tue,11
1844,12.43,74,31,6,3,21,Thu,11
2179,12.4,74,42,8,3,25,Mon,11
2700,35.48,74,76,10,3,25,Mon,11
1640,14.28,74,34,10,3,28,Thu,11
815,3.18,74,75,6,3,31,Sun,11
2167,15.49,74,34,6,4,2,Tue,11
2815,16.9,74,34,7,4,2,Tue,11
490,2.85,74,70,10,4,3,Wed,11
2158,10.93,74,58,8,4,4,Thu,11
2034,18.51,74,8,8,4,6,Sat,11
2993,19.4,74,28,6,4,8,Mon,11
561,2.9,74,73,10,4,9,Tue,11
2717,13.3,74,28,6,4,10,Wed,11
1318,7.0,74,49,17,4,13,Sat,11
