secs,miles,pickup,dropoff,hour,month,day,wday,company_id
2160,0.6,55,69,10,9,14,Sat,0
1620,18.5,55,28,16,1,22,Tue,1
2040,0.7,55,41,7,2,1,Fri,1
120,1.1,55,55,11,3,1,Fri,1
3660,21.0,55,28,9,3,26,Tue,1
1800,17.4,55,56,12,4,4,Thu,1
120,1.4,55,51,12,4,16,Tue,1
3420,22.0,55,8,14,4,19,Fri,1
3180,21.0,55,28,8,4,22,Mon,1
3420,21.3,55,28,8,4,23,Tue,1
1200,9.1,55,49,12,5,10,Fri,1
1260,0.6,55,69,14,5,10,Fri,1
3600,21.0,55,28,8,5,14,Tue,1
840,6.6,55,50,13,5,31,Fri,1
3660,21.0,55,28,8,6,4,Tue,1
4080,23.7,55,28,8,6,12,Wed,1
1860,0.5,55,71,20,6,20,Thu,1
3120,21.0,55,28,7,6,25,Tue,1
180,0.8,55,55,14,7,11,Thu,1
2880,21.0,55,28,7,7,16,Tue,1
1560,0.8,55,70,20,8,2,Fri,1
3660,23.0,55,28,8,8,6,Tue,1
4260,31.8,55,3,18,8,8,Thu,1
2160,1.1,55,33,1,8,17,Sat,1
1740,9.7,55,41,10,8,19,Mon,1
3360,21.0,55,28,8,8,21,Wed,1
4020,21.0,55,28,8,8,27,Tue,1
4080,21.1,55,28,8,9,17,Tue,1
1680,11.3,55,69,21,9,26,Thu,1
1980,11.9,55,40,19,9,28,Sat,1
960,7.4,55,53,12,9,29,Sun,1
1740,11.3,55,69,21,9,29,Sun,1
2400,11.8,55,40,17,9,30,Mon,1
4860,21.3,55,28,8,10,2,Wed,1
1560,11.2,55,69,23,10,3,Thu,1
2820,9.5,55,42,16,10,4,Fri,1
2700,9.9,55,42,20,10,4,Fri,1
2640,8.9,55,44,17,10,6,Sun,1
3420,6.7,55,43,15,10,7,Mon,1
3540,21.1,55,28,7,10,8,Tue,1
2220,11.9,55,40,13,10,9,Wed,1
2580,10.4,55,42,19,10,9,Wed,1
2220,10.8,55,41,17,10,10,Thu,1
2280,12.5,55,40,23,10,18,Fri,1
1560,10.9,55,69,14,10,21,Mon,1
2400,9.6,55,49,19,10,23,Wed,1
2640,9.3,55,43,17,10,24,Thu,1
2520,1.2,55,8,17,10,25,Fri,1
2340,9.6,55,42,20,10,26,Sat,1
1440,11.3,55,69,22,10,27,Sun,1
4260,21.4,55,28,8,10,29,Tue,1
2580,8.7,55,43,17,11,5,Tue,1
3600,21.2,55,28,7,11,7,Thu,1
3300,6.9,55,48,17,11,7,Thu,1
2100,10.2,55,39,20,11,8,Fri,1
1560,10.9,55,69,20,11,9,Sat,1
2220,10.1,55,41,14,11,12,Tue,1
2460,9.7,55,42,19,11,13,Wed,1
1980,9.9,55,44,21,11,13,Wed,1
1800,10.9,55,69,21,11,25,Mon,1
1980,4.4,55,46,16,11,26,Tue,1
1980,10.8,55,69,17,11,26,Tue,1
1620,11.2,55,44,20,12,2,Mon,1
3900,21.2,55,28,8,12,3,Tue,1
3360,21.2,55,28,8,12,17,Tue,1
2160,21.2,55,28,10,12,20,Fri,1
1080,2.8,55,55,19,12,26,Thu,1
660,2.8,55,55,10,12,29,Sun,1
60,0.6,55,51,13,3,24,Sun,4
2940,19.3,55,28,13,10,22,Tue,4
1592,7.04,55,43,19,1,5,Sat,10
1013,4.66,55,52,13,1,23,Wed,10
1384,5.58,55,45,20,2,5,Tue,10
1703,8.07,55,43,20,2,23,Sat,10
1308,5.76,55,46,21,3,1,Fri,10
1367,6.16,55,46,18,3,11,Mon,10
1272,5.77,55,46,21,3,20,Wed,10
1284,5.89,55,45,19,4,15,Mon,10
717,6.56,55,46,9,4,21,Sun,10
532,5.88,55,48,16,4,30,Tue,10
1324,5.73,55,46,10,5,4,Sat,10
1367,5.85,55,46,21,6,12,Wed,10
687,12.67,55,38,17,7,8,Mon,10
2785,8.65,55,71,13,7,11,Thu,10
1814,10.07,55,70,17,7,23,Tue,10
1398,11.8,55,70,18,7,25,Thu,10
2029,11.8,55,70,16,9,6,Fri,10
1974,12.04,55,70,17,9,13,Fri,10
1453,10.61,55,70,19,9,20,Fri,10
180,3.66,55,34,21,10,10,Thu,10
1780,11.57,55,34,13,10,15,Tue,10
1708,12.22,55,42,13,10,20,Sun,10
1625,10.8,55,42,16,10,27,Sun,10
1889,11.05,55,69,15,11,5,Tue,10
1465,11.38,55,70,19,11,15,Fri,10
629,8.55,55,44,15,11,24,Sun,10
1767,10.64,55,44,16,12,13,Fri,10
1889,16.3,55,8,9,1,1,Tue,11
146,2.4,55,51,16,1,1,Tue,11
452,2.8,55,51,7,1,5,Sat,11
2146,16.1,55,33,7,1,9,Wed,11
1851,17.0,55,31,15,1,11,Fri,11
1884,17.0,55,31,15,1,11,Fri,11
1078,7.47,55,48,8,1,16,Wed,11
851,3.76,55,52,11,1,17,Thu,11
1913,17.9,55,28,14,2,1,Fri,11
1833,22.49,55,8,1,2,3,Sun,11
1533,11.79,55,49,12,2,4,Mon,11
2046,20.54,55,28,11,2,12,Tue,11
325,1.76,55,52,15,2,14,Thu,11
767,7.6,55,49,13,2,17,Sun,11
975,9.7,55,73,12,2,21,Thu,11
2165,13.6,55,67,18,2,22,Fri,11
1028,15.32,55,34,12,2,24,Sun,11
453,4.7,55,51,9,2,25,Mon,11
1490,20.0,55,32,10,2,25,Mon,11
1329,18.39,55,33,10,2,27,Wed,11
832,7.94,55,49,8,2,28,Thu,11
