secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1140,0.6,64,28,21,2,27,Wed,0
1620,0.7,64,8,14,7,10,Wed,0
1680,0.6,64,28,10,10,14,Mon,0
3000,1.4,64,2,14,11,1,Fri,0
1200,13.9,64,8,10,1,1,Tue,1
3540,29.3,64,76,13,1,3,Thu,1
1080,0.8,64,56,22,1,4,Fri,1
240,0.8,64,64,16,1,7,Mon,1
180,0.7,64,56,4,1,9,Wed,1
960,4.0,64,67,8,1,15,Tue,1
540,7.9,64,60,3,1,16,Wed,1
240,0.7,64,56,14,1,17,Thu,1
1920,20.9,64,6,14,1,19,Sat,1
720,8.7,64,34,3,1,22,Tue,1
420,1.1,64,56,11,1,22,Tue,1
1740,14.5,64,32,13,1,22,Tue,1
1320,12.6,64,32,14,1,24,Thu,1
1320,0.8,64,8,23,1,24,Thu,1
420,2.4,64,70,2,1,28,Mon,1
180,0.6,64,56,4,2,2,Sat,1
1500,13.5,64,37,17,2,2,Sat,1
540,2.9,64,70,2,2,3,Sun,1
1560,2.9,64,64,20,2,3,Sun,1
3120,11.8,64,19,8,2,5,Tue,1
360,1.7,64,64,13,2,10,Sun,1
1440,14.1,64,28,13,2,11,Mon,1
1860,15.6,64,32,13,2,12,Tue,1
180,0.6,64,56,6,2,15,Fri,1
1560,14.2,64,5,8,2,16,Sat,1
240,0.9,64,56,6,2,19,Tue,1
60,0.5,64,56,6,2,22,Fri,1
420,2.4,64,70,2,2,23,Sat,1
1860,20.3,64,4,23,2,24,Sun,1
420,2.5,64,70,1,2,25,Mon,1
1740,17.2,64,8,6,2,25,Mon,1
1860,0.9,64,32,5,2,26,Tue,1
1680,0.8,64,8,15,2,26,Tue,1
540,2.3,64,56,14,2,27,Wed,1
1320,0.7,64,8,21,3,4,Mon,1
180,1.0,64,56,5,3,8,Fri,1
3840,21.2,64,6,17,3,11,Mon,1
180,0.7,64,56,20,3,12,Tue,1
1980,12.5,64,8,17,3,14,Thu,1
420,1.6,64,56,18,3,15,Fri,1
1920,0.9,64,32,13,3,19,Tue,1
660,1.5,64,64,20,3,19,Tue,1
240,0.8,64,64,12,3,23,Sat,1
600,1.3,64,64,13,3,23,Sat,1
2220,0.6,64,8,13,4,3,Wed,1
1260,5.7,64,29,2,4,14,Sun,1
